age,balance,duration,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
47,5306,322,blue-collar,married,secondary,no,yes,no,unknown,15,may,1,-1,0,unknown,no
54,0,94,housemaid,married,unknown,no,no,no,cellular,14,apr,5,145,3,other,no
51,1679,417,retired,divorced,secondary,no,no,no,cellular,12,aug,1,365,9,other,yes
47,3676,567,admin.,married,secondary,no,no,no,cellular,18,oct,1,95,3,success,yes
25,-242,600,management,married,tertiary,no,yes,yes,cellular,18,may,4,332,4,other,yes
39,471,5,services,single,secondary,no,no,no,unknown,15,oct,1,-1,0,unknown,no
40,8902,464,management,married,tertiary,no,yes,no,cellular,14,aug,5,-1,0,unknown,no
38,1704,222,management,single,tertiary,no,no,no,cellular,1,sep,1,-1,0,unknown,no
34,3050,469,management,married,tertiary,no,yes,no,cellular,13,may,1,-1,0,unknown,yes
53,2581,99,housemaid,married,primary,no,no,no,cellular,15,apr,1,-1,0,unknown,no
32,162,297,services,married,secondary,no,yes,no,unknown,14,may,2,-1,0,unknown,no
35,243,41,blue-collar,married,secondary,no,yes,no,cellular,20,apr,3,-1,0,unknown,no
24,1847,390,student,single,secondary,no,no,no,cellular,9,dec,1,-1,0,unknown,no
58,0,535,blue-collar,married,primary,no,yes,no,unknown,29,may,2,-1,0,unknown,no
49,3371,269,management,married,primary,no,no,no,cellular,11,nov,2,-1,0,unknown,yes
45,1757,1010,services,single,secondary,no,yes,no,cellular,20,apr,3,326,1,other,no
55,171,73,management,married,tertiary,no,yes,no,cellular,8,aug,6,-1,0,unknown,no
42,157,650,entrepreneur,married,tertiary,no,yes,yes,unknown,7,may,1,-1,0,unknown,no
28,934,53,admin.,married,secondary,no,yes,no,unknown,4,jul,2,-1,0,unknown,no
48,-19,270,blue-collar,married,secondary,no,no,yes,unknown,4,jul,1,-1,0,unknown,no
51,-55,119,management,single,tertiary,yes,yes,no,cellular,18,aug,6,-1,0,unknown,no
38,21,634,housemaid,married,primary,no,no,no,cellular,26,aug,2,-1,0,unknown,no
27,14,72,blue-collar,single,secondary,no,no,no,unknown,14,may,2,-1,0,unknown,no
50,246,270,technician,single,secondary,no,yes,no,cellular,17,nov,1,123,2,failure,no
44,887,165,blue-collar,married,primary,no,yes,no,cellular,12,may,2,363,1,failure,no
40,51,164,management,married,tertiary,no,no,no,cellular,19,aug,2,-1,0,unknown,no
29,-287,196,services,single,secondary,no,yes,no,cellular,18,may,1,-1,0,unknown,no
34,0,78,services,married,secondary,no,yes,no,cellular,14,jul,4,-1,0,unknown,no
44,2734,897,self-employed,single,tertiary,no,yes,no,cellular,12,may,4,-1,0,unknown,yes
50,52,22,entrepreneur,married,tertiary,no,no,no,cellular,31,jul,8,-1,0,unknown,no
34,2594,161,management,married,tertiary,no,yes,no,cellular,21,nov,3,-1,0,unknown,no
54,22,23,retired,divorced,primary,no,no,no,unknown,20,jun,4,-1,0,unknown,no
34,1611,490,technician,married,tertiary,no,yes,no,cellular,11,may,2,-1,0,unknown,no
34,18,359,admin.,single,tertiary,no,yes,yes,cellular,30,apr,1,-1,0,unknown,yes
52,1331,213,blue-collar,married,primary,no,yes,no,cellular,29,jul,2,-1,0,unknown,no
60,7337,122,unknown,married,unknown,no,no,no,cellular,4,aug,1,-1,0,unknown,no
39,835,587,management,single,secondary,no,yes,no,unknown,29,may,4,-1,0,unknown,no
58,5092,199,retired,married,primary,no,no,no,unknown,11,jun,6,-1,0,unknown,no
41,52,261,technician,divorced,secondary,no,no,no,cellular,20,aug,2,-1,0,unknown,no
48,10655,5,technician,married,secondary,no,no,no,telephone,31,jul,3,-1,0,unknown,no
58,1831,1531,management,married,tertiary,no,no,no,cellular,17,nov,1,-1,0,unknown,no
40,92,92,self-employed,married,primary,no,yes,no,unknown,13,may,1,-1,0,unknown,no
48,586,179,management,married,tertiary,no,yes,yes,cellular,6,may,2,-1,0,unknown,no
52,1758,41,blue-collar,divorced,primary,no,yes,no,unknown,15,may,1,-1,0,unknown,no
50,2061,197,self-employed,married,secondary,no,yes,yes,cellular,29,jan,2,244,3,failure,no
25,959,144,technician,single,secondary,no,no,no,cellular,9,jul,5,-1,0,unknown,no
54,208,255,retired,married,primary,no,no,no,unknown,12,may,1,-1,0,unknown,no
34,-315,56,services,married,secondary,no,yes,no,unknown,8,may,2,-1,0,unknown,no
48,-13,20,management,married,tertiary,yes,yes,no,cellular,15,may,6,291,2,other,no
37,801,331,admin.,married,tertiary,no,no,no,cellular,11,aug,7,-1,0,unknown,no
66,1948,216,retired,married,tertiary,no,no,no,cellular,28,jan,1,91,4,success,yes
32,751,64,management,single,tertiary,no,yes,no,unknown,8,may,1,-1,0,unknown,no
45,784,34,blue-collar,married,secondary,no,yes,yes,unknown,3,jun,1,-1,0,unknown,no
43,24,68,blue-collar,single,secondary,no,no,no,cellular,12,may,1,363,1,failure,no
41,72,764,management,married,tertiary,no,yes,no,unknown,7,may,3,-1,0,unknown,no
40,1871,64,technician,divorced,tertiary,no,yes,no,cellular,17,nov,1,-1,0,unknown,no
44,1378,257,services,single,secondary,no,yes,no,unknown,8,may,2,-1,0,unknown,no
43,188,58,blue-collar,married,primary,no,yes,no,cellular,12,may,3,347,5,failure,no
30,6836,30,unknown,single,tertiary,no,no,no,cellular,27,feb,3,-1,0,unknown,no
32,61,529,services,married,secondary,no,yes,no,cellular,8,jul,5,-1,0,unknown,no
57,-967,8,admin.,married,secondary,no,yes,no,telephone,15,may,7,-1,0,unknown,no
31,462,147,blue-collar,single,tertiary,no,yes,yes,unknown,19,may,1,-1,0,unknown,no
49,0,173,unknown,married,secondary,no,no,no,cellular,28,aug,2,-1,0,unknown,no
31,5527,132,admin.,single,secondary,no,yes,no,unknown,21,may,1,-1,0,unknown,no
41,1287,286,admin.,married,tertiary,no,no,no,unknown,16,jun,1,-1,0,unknown,no
44,17361,476,management,married,tertiary,no,no,no,unknown,18,jun,1,-1,0,unknown,no
54,1956,221,entrepreneur,married,unknown,no,no,no,cellular,19,nov,5,-1,0,unknown,no
37,0,146,blue-collar,divorced,secondary,no,yes,no,cellular,21,apr,4,-1,0,unknown,yes
34,-294,532,management,married,secondary,no,yes,no,unknown,27,may,2,-1,0,unknown,no
43,275,69,technician,married,secondary,no,no,no,cellular,25,aug,6,-1,0,unknown,no
44,724,157,management,married,tertiary,no,yes,no,cellular,17,nov,2,172,1,failure,no
44,27,485,services,married,secondary,no,no,no,cellular,25,may,1,-1,0,unknown,no
53,26,56,admin.,divorced,secondary,no,yes,no,cellular,7,may,1,359,1,failure,no
36,191,69,technician,married,secondary,no,no,no,cellular,31,aug,1,-1,0,unknown,no
58,-123,131,technician,divorced,secondary,no,no,no,cellular,5,aug,2,-1,0,unknown,no
26,-147,95,student,single,secondary,no,no,no,unknown,4,jun,2,-1,0,unknown,no
34,179,294,technician,single,secondary,no,no,no,cellular,19,aug,3,-1,0,unknown,no
55,1086,146,blue-collar,married,primary,no,yes,no,cellular,6,may,1,272,2,failure,no
55,471,58,blue-collar,married,secondary,no,yes,no,unknown,30,may,2,-1,0,unknown,no
34,105,249,entrepreneur,married,tertiary,no,yes,no,unknown,28,may,2,-1,0,unknown,no
41,1588,10,entrepreneur,divorced,secondary,no,yes,yes,unknown,20,jun,8,-1,0,unknown,no
38,70,255,housemaid,divorced,secondary,no,no,no,cellular,27,oct,3,148,1,success,yes
28,2700,337,blue-collar,single,secondary,no,no,no,cellular,3,feb,4,-1,0,unknown,no
41,1602,142,technician,married,secondary,no,yes,no,cellular,2,jun,1,-1,0,unknown,no
30,0,209,admin.,married,tertiary,no,yes,no,cellular,24,jul,2,-1,0,unknown,no
39,839,825,technician,married,unknown,no,no,no,unknown,30,may,2,-1,0,unknown,no
41,21515,87,admin.,married,secondary,no,yes,no,unknown,5,jun,1,-1,0,unknown,no
36,5902,219,technician,married,secondary,no,yes,no,unknown,23,may,4,-1,0,unknown,no
37,547,143,management,married,tertiary,no,yes,yes,unknown,21,may,1,-1,0,unknown,no
59,3800,70,self-employed,married,tertiary,no,no,yes,cellular,9,jul,1,-1,0,unknown,no
26,261,371,technician,single,secondary,no,yes,no,unknown,27,may,2,-1,0,unknown,no
43,0,539,technician,married,secondary,no,yes,yes,cellular,4,feb,8,204,5,failure,no
42,-34,176,management,married,secondary,yes,no,no,cellular,5,feb,1,-1,0,unknown,no
46,9328,725,blue-collar,married,unknown,no,yes,no,cellular,5,may,3,-1,0,unknown,yes
31,5,101,admin.,married,secondary,no,yes,yes,cellular,16,jul,7,-1,0,unknown,no
43,3529,169,unemployed,married,secondary,no,no,no,cellular,5,feb,2,-1,0,unknown,no
48,2330,15,blue-collar,single,tertiary,no,yes,no,unknown,4,jun,1,-1,0,unknown,no
41,1334,234,blue-collar,married,secondary,no,yes,no,cellular,20,apr,5,-1,0,unknown,no
32,3601,171,self-employed,married,tertiary,no,no,no,cellular,22,aug,15,-1,0,unknown,no
45,265,14,technician,married,tertiary,no,no,no,cellular,28,aug,3,-1,0,unknown,no
52,2227,242,admin.,single,unknown,no,no,no,cellular,24,feb,2,-1,0,unknown,yes
37,487,155,self-employed,married,secondary,no,no,yes,cellular,27,aug,15,-1,0,unknown,no
38,0,580,blue-collar,divorced,secondary,no,yes,no,cellular,11,may,1,173,1,failure,no
36,174,223,services,single,secondary,no,yes,no,unknown,7,may,2,-1,0,unknown,no
58,14412,297,retired,married,secondary,no,no,no,cellular,18,nov,1,-1,0,unknown,no
37,3288,124,management,married,tertiary,no,no,no,cellular,8,aug,2,-1,0,unknown,no
30,57,465,technician,single,secondary,no,no,no,cellular,2,feb,2,-1,0,unknown,no
47,2246,330,technician,married,secondary,no,yes,no,cellular,10,jul,1,-1,0,unknown,no
40,4441,153,technician,married,secondary,no,yes,no,cellular,20,nov,2,183,2,failure,no
42,0,131,management,divorced,tertiary,no,no,no,unknown,19,may,2,-1,0,unknown,no
71,353,208,unknown,married,tertiary,no,no,no,cellular,27,jan,1,93,2,failure,no
54,448,98,blue-collar,married,secondary,no,yes,yes,cellular,5,aug,1,-1,0,unknown,no
53,27,230,entrepreneur,married,primary,no,yes,no,telephone,10,sep,3,-1,0,unknown,yes
33,474,400,blue-collar,divorced,secondary,no,no,no,cellular,22,jul,2,-1,0,unknown,no
30,1185,284,technician,single,tertiary,no,yes,no,cellular,30,apr,1,339,1,failure,no
39,282,243,services,divorced,secondary,no,yes,no,cellular,17,jul,1,-1,0,unknown,no
32,2,16,blue-collar,married,secondary,no,yes,no,cellular,15,may,9,309,1,failure,no
34,60,274,technician,single,secondary,no,no,no,cellular,7,aug,2,-1,0,unknown,no
39,3972,122,self-employed,single,tertiary,no,no,no,cellular,30,jul,3,-1,0,unknown,no
75,26452,219,retired,married,secondary,no,no,no,telephone,15,jul,2,-1,0,unknown,no
33,818,301,admin.,divorced,secondary,no,yes,yes,cellular,16,apr,3,-1,0,unknown,no
40,9374,7,services,married,secondary,no,yes,no,cellular,21,nov,8,185,1,failure,no
37,47,374,technician,married,unknown,no,no,no,unknown,19,jun,3,-1,0,unknown,no
69,279,26,retired,married,primary,no,no,no,telephone,12,aug,1,-1,0,unknown,no
52,20,172,unemployed,married,primary,no,yes,no,telephone,28,jan,1,-1,0,unknown,no
31,360,332,admin.,divorced,secondary,no,no,no,cellular,15,may,1,297,2,other,no
28,1532,253,technician,single,secondary,no,no,no,cellular,22,may,1,107,5,failure,no
29,1673,200,management,single,tertiary,no,no,no,cellular,16,aug,2,159,3,other,no
46,2420,405,services,married,secondary,no,no,no,cellular,19,nov,2,-1,0,unknown,no
28,100,132,blue-collar,married,secondary,no,yes,yes,unknown,27,may,2,-1,0,unknown,no
41,0,89,admin.,married,secondary,no,no,no,unknown,20,jun,1,-1,0,unknown,no
42,1533,86,technician,divorced,secondary,no,no,yes,cellular,5,aug,1,-1,0,unknown,no
34,296,147,admin.,single,secondary,no,no,no,cellular,7,jul,4,-1,0,unknown,no
28,2788,369,blue-collar,married,secondary,no,yes,no,unknown,6,jun,2,-1,0,unknown,yes
43,109,64,management,single,secondary,no,yes,no,unknown,27,may,3,-1,0,unknown,no
32,485,98,technician,married,secondary,no,no,no,cellular,26,aug,14,-1,0,unknown,no
33,125,66,technician,single,tertiary,no,no,no,telephone,29,aug,2,-1,0,unknown,no
70,616,149,retired,married,secondary,no,no,no,cellular,27,apr,2,182,1,failure,no
36,3064,240,services,married,secondary,no,yes,no,telephone,26,aug,3,107,4,failure,no
53,206,87,technician,married,secondary,no,no,no,cellular,26,aug,6,-1,0,unknown,no
30,6900,816,blue-collar,single,secondary,no,no,no,cellular,21,nov,1,-1,0,unknown,no
45,-179,155,services,divorced,secondary,no,no,no,unknown,3,jul,2,-1,0,unknown,no
31,481,106,services,single,secondary,no,yes,no,cellular,20,nov,2,183,2,failure,no
28,12,73,admin.,married,secondary,no,yes,no,cellular,30,jan,3,256,3,other,no
45,0,574,blue-collar,married,primary,no,no,no,unknown,23,may,5,-1,0,unknown,no
51,176,8,management,married,tertiary,no,yes,yes,unknown,1,jun,1,687,2,failure,no
53,4086,14,management,married,primary,no,no,no,unknown,20,jun,3,-1,0,unknown,no
40,257,731,technician,married,secondary,no,yes,no,unknown,16,may,4,-1,0,unknown,no
53,53,208,blue-collar,married,primary,no,yes,no,cellular,7,apr,1,140,1,failure,no
31,6,821,blue-collar,divorced,secondary,no,yes,no,cellular,29,jan,1,-1,0,unknown,no
30,562,137,management,married,tertiary,no,no,no,cellular,21,aug,4,-1,0,unknown,no
53,-118,101,entrepreneur,married,secondary,no,yes,no,unknown,9,may,3,-1,0,unknown,no
40,2805,173,blue-collar,married,primary,no,yes,no,cellular,14,may,6,353,23,failure,no
26,565,582,management,single,secondary,no,yes,no,unknown,6,jun,11,-1,0,unknown,no
47,0,676,blue-collar,married,secondary,no,yes,no,cellular,21,jul,1,-1,0,unknown,no
51,1612,384,management,married,tertiary,no,no,no,cellular,16,mar,1,182,5,failure,no
45,180,62,unemployed,married,primary,no,yes,yes,unknown,27,may,2,-1,0,unknown,no
35,0,295,management,married,tertiary,no,yes,no,cellular,21,jul,3,-1,0,unknown,no
36,876,241,management,single,tertiary,no,yes,no,unknown,23,may,2,-1,0,unknown,no
57,2137,132,admin.,married,secondary,no,no,no,telephone,8,jul,7,-1,0,unknown,no
42,260,175,blue-collar,married,primary,no,yes,no,telephone,31,jul,2,-1,0,unknown,no
32,-53,648,blue-collar,married,secondary,yes,yes,no,cellular,16,apr,1,272,1,other,yes
30,944,251,management,married,tertiary,no,no,no,cellular,29,oct,2,-1,0,unknown,yes
36,2394,184,technician,married,secondary,no,no,no,cellular,14,aug,2,-1,0,unknown,no
43,297,119,technician,married,secondary,no,yes,no,cellular,14,oct,3,-1,0,unknown,no
69,2144,417,retired,single,tertiary,no,no,no,cellular,29,jul,1,184,4,success,yes
31,969,95,technician,single,tertiary,no,no,no,cellular,15,jun,1,-1,0,unknown,no
35,0,125,technician,married,secondary,no,no,no,cellular,14,jul,2,-1,0,unknown,no
26,37,207,entrepreneur,married,tertiary,no,yes,yes,cellular,6,may,1,363,2,failure,no
46,410,162,technician,married,secondary,no,no,yes,cellular,21,nov,5,-1,0,unknown,no
30,1211,176,technician,married,secondary,no,yes,no,cellular,18,may,1,-1,0,unknown,no
33,71,107,management,single,tertiary,no,no,no,cellular,22,aug,6,-1,0,unknown,no
34,436,28,management,married,tertiary,no,yes,no,cellular,17,apr,1,345,1,failure,no
48,559,1231,blue-collar,married,primary,no,yes,no,unknown,15,may,2,-1,0,unknown,no
31,1170,200,management,married,tertiary,no,no,no,cellular,20,aug,4,-1,0,unknown,no
46,25,103,management,divorced,tertiary,no,no,no,unknown,26,may,2,-1,0,unknown,no
40,1325,150,services,married,secondary,no,no,no,unknown,11,jun,2,-1,0,unknown,no
39,0,108,entrepreneur,married,secondary,no,no,no,cellular,21,nov,7,-1,0,unknown,no
33,647,124,technician,single,secondary,no,yes,yes,cellular,4,feb,1,273,1,other,no
50,2142,309,blue-collar,married,primary,no,yes,no,cellular,29,jan,2,224,1,other,no
84,639,353,retired,divorced,primary,no,no,no,telephone,18,may,3,-1,0,unknown,yes
40,177,742,blue-collar,married,primary,no,yes,yes,telephone,21,jul,4,-1,0,unknown,no
55,236,200,management,married,tertiary,no,no,no,cellular,4,aug,1,-1,0,unknown,no
40,1959,177,services,divorced,secondary,no,yes,no,unknown,30,may,1,-1,0,unknown,no
46,96,151,admin.,married,primary,no,no,no,telephone,4,feb,2,-1,0,unknown,no
43,0,147,self-employed,single,tertiary,no,no,no,unknown,19,jun,1,-1,0,unknown,no
34,250,193,blue-collar,married,secondary,no,yes,no,unknown,29,may,6,-1,0,unknown,no
35,126,112,technician,single,secondary,no,no,no,cellular,22,aug,2,-1,0,unknown,no
57,1621,108,retired,married,unknown,no,yes,no,unknown,19,jun,1,-1,0,unknown,no
25,8,107,student,single,secondary,no,no,no,cellular,22,apr,2,-1,0,unknown,yes
32,189,106,self-employed,married,tertiary,no,yes,no,unknown,6,jun,2,-1,0,unknown,no
52,316,463,retired,single,secondary,no,no,no,cellular,12,may,3,-1,0,unknown,no
31,-282,131,self-employed,single,tertiary,yes,yes,no,cellular,20,nov,3,-1,0,unknown,no
34,-308,140,management,married,tertiary,no,yes,no,cellular,30,apr,2,-1,0,unknown,no
42,248,163,technician,divorced,secondary,no,no,no,cellular,19,aug,4,-1,0,unknown,no
47,126,2456,blue-collar,divorced,primary,no,yes,no,unknown,3,jun,2,-1,0,unknown,yes
50,13,76,self-employed,divorced,tertiary,no,yes,no,cellular,20,apr,1,-1,0,unknown,yes
30,-393,435,technician,married,secondary,no,yes,yes,cellular,16,jul,1,-1,0,unknown,yes
33,358,302,services,single,secondary,no,yes,no,cellular,7,may,1,356,3,failure,no
56,917,306,technician,single,tertiary,no,no,no,unknown,9,jun,1,-1,0,unknown,no
34,1268,259,admin.,divorced,secondary,no,yes,no,cellular,15,may,3,-1,0,unknown,no
33,-163,502,technician,married,secondary,no,yes,yes,cellular,8,aug,2,-1,0,unknown,no
32,473,72,management,single,tertiary,no,yes,no,cellular,11,may,2,361,1,other,no
34,4831,265,management,married,tertiary,no,yes,no,cellular,4,feb,1,-1,0,unknown,no
37,1063,413,technician,married,secondary,no,yes,no,cellular,31,jul,2,-1,0,unknown,no
30,0,756,management,married,secondary,no,yes,no,cellular,12,may,3,-1,0,unknown,no
29,424,241,blue-collar,married,secondary,no,yes,yes,unknown,14,may,2,-1,0,unknown,no
56,802,258,unemployed,divorced,primary,no,no,no,telephone,3,feb,2,-1,0,unknown,no
31,430,137,management,married,tertiary,no,yes,no,cellular,25,jul,16,-1,0,unknown,no
59,3940,48,unknown,married,unknown,no,no,no,unknown,5,jun,2,-1,0,unknown,no
36,2880,283,housemaid,married,secondary,no,no,no,unknown,12,jun,1,-1,0,unknown,no
51,1069,247,blue-collar,divorced,secondary,no,yes,no,unknown,30,may,2,-1,0,unknown,no
54,4382,193,self-employed,divorced,primary,no,yes,no,telephone,18,may,4,-1,0,unknown,no
37,0,129,management,married,tertiary,no,no,no,cellular,11,mar,4,107,2,failure,no
32,3939,209,technician,married,tertiary,no,no,no,cellular,8,aug,2,-1,0,unknown,no
42,753,31,self-employed,married,tertiary,no,no,no,unknown,17,jun,1,-1,0,unknown,no
29,358,88,blue-collar,married,secondary,no,no,no,cellular,21,jul,5,-1,0,unknown,no
52,1141,22,blue-collar,married,primary,no,yes,no,cellular,12,may,5,-1,0,unknown,no
40,1259,234,technician,married,secondary,no,no,no,unknown,20,may,5,-1,0,unknown,no
30,227,23,services,married,secondary,no,no,yes,unknown,3,jun,1,-1,0,unknown,no
55,538,353,entrepreneur,divorced,secondary,no,yes,no,cellular,7,aug,2,-1,0,unknown,yes
49,92,221,management,married,tertiary,no,yes,no,unknown,6,may,2,-1,0,unknown,no
33,8023,196,technician,married,tertiary,no,no,no,cellular,25,feb,1,87,4,failure,no
32,2478,395,services,single,secondary,no,no,yes,cellular,20,nov,1,-1,0,unknown,no
21,6844,126,student,single,secondary,no,no,no,cellular,14,aug,3,127,7,other,no
42,440,13,technician,married,secondary,no,yes,no,cellular,3,feb,5,-1,0,unknown,no
56,800,170,self-employed,married,secondary,no,no,yes,cellular,9,jul,1,-1,0,unknown,no
39,914,20,unknown,single,secondary,no,no,no,unknown,5,jun,1,-1,0,unknown,no
30,638,358,entrepreneur,single,secondary,no,no,no,cellular,14,jul,6,-1,0,unknown,no
55,159,159,retired,married,secondary,no,no,no,cellular,28,aug,1,-1,0,unknown,no
43,483,225,blue-collar,married,primary,no,yes,no,cellular,12,may,3,-1,0,unknown,no
53,94,493,unemployed,married,secondary,no,no,no,cellular,10,aug,1,181,14,success,yes
57,1044,585,retired,married,secondary,no,no,no,telephone,11,jan,1,192,2,success,yes
39,0,13,self-employed,single,unknown,no,no,no,unknown,20,jun,11,-1,0,unknown,no
56,401,26,technician,divorced,tertiary,no,yes,no,telephone,20,nov,1,-1,0,unknown,no
29,33,161,services,single,unknown,no,no,no,unknown,1,jul,1,-1,0,unknown,no
38,506,122,blue-collar,married,primary,no,yes,yes,unknown,12,jun,1,-1,0,unknown,no
